rock_500,soil_500,rock_1000,soil_1000,rock_2500,soil_2500,site_id,lon,lat
0.0668733,0.06389021,0.08765607,0.08304046,0.1814819,0.1736531,793,116.7454,-31.88655
0.06607225,0.06312004,0.08721347,0.08262189,0.181456,0.17362779999999997,794,116.7454,-31.88835
0.06528242,0.06236078,0.08675994,0.08219298,0.18143,0.17360250000000002,795,116.7454,-31.89015
0.06450373,0.06161235,0.08629601,0.0817542,0.1814041,0.17357720000000001,796,116.7454,-31.89195
0.06373612,0.06087876,0.08582216,0.08130857,0.18137820000000002,0.173552,797,116.7454,-31.89374
0.06297949,0.06015172,0.08533888,0.08085153,0.1813523,0.17352679999999998,798,116.7454,-31.895540000000004
0.06223374,0.05943527,0.08484664,0.08038603,0.1813264,0.1735015,799,116.7454,-31.897340000000003
0.0614988,0.0587293,0.08434599,0.07991253,0.1813006,0.1734763,800,116.7454,-31.899140000000003
0.06077456,0.05803371,0.08383735,0.07943149,0.18127479999999999,0.1734511,801,116.7454,-31.900940000000002
0.0600609,0.05734839,0.08332123,0.07894334,0.181249,0.1734259,802,116.7454,-31.90274
0.05935771,0.05667323,0.08279809,0.07844858,0.18122320000000003,0.1734008,803,116.7454,-31.90454
0.05866484,0.05601177,0.08226841,0.07795039,0.18119739999999998,0.17337579999999997,804,116.7454,-31.90633
0.05798224,0.05535498,0.08173264,0.07744869,0.18117170000000002,0.17335810000000001,805,116.7454,-31.90813
0.05730974,0.05470956,0.08119123,0.07693657,0.18114589999999997,0.173333,806,116.7454,-31.90993
0.05664721,0.05407381,0.08064465,0.07641952,0.18112029999999998,0.173308,807,116.7454,-31.91173
0.05599454,0.05344761,0.0800933,0.07589798,0.18109460000000002,0.1732829,808,116.7454,-31.913529999999998
0.05535162,0.05283084,0.07953764,0.07537231,0.18106889999999998,0.1732579,809,116.7454,-31.915329999999997
0.05471829,0.05222337,0.07897808,0.07484296,0.1810433,0.1732328,810,116.7454,-31.91713
0.05409441,0.05162504,0.078415,0.07431026,0.18101760000000003,0.1732078,811,116.7454,-31.91893
0.05347989,0.05103901,0.07784881,0.0737776,0.18099200000000001,0.173183,812,116.7454,-31.920720000000003
0.05287456,0.05045856,0.0772799,0.07323937,0.1809665,0.173158,813,116.7454,-31.922520000000002
0.0522783,0.04988691,0.07670866,0.07269891,0.1809409,0.1731331,814,116.7454,-31.92432
0.051691,0.0493239,0.0761354,0.07215656,0.1809154,0.17310820000000002,815,116.7454,-31.92612
0.05111248,0.04876938,0.07556051,0.07161265,0.1808899,0.17308320000000002,816,116.7454,-31.92792
0.05054265,0.04822325,0.07498433,0.07106748,0.1808644,0.17305839999999997,817,116.7454,-31.92972
0.04998136,0.04768537,0.07440718,0.0705214,0.1808389,0.1730335,818,116.7454,-31.931520000000003
0.101866,0.09763179,0.09613975,0.09105156,0.1836789,0.1757626,819,116.7475,-31.82
0.1008462,0.09664507,0.09608478,0.09099921,0.1837628,0.17584270000000002,820,116.7475,-31.8218
0.09981931,0.09565157,0.09602984,0.0909469,0.1838316,0.1759083,821,116.7475,-31.8236
0.09878674,0.09465271,0.09597496,0.09089465,0.18388510000000002,0.1759592,822,116.7475,-31.8254
0.09774987,0.09365545,0.09592013,0.09084273,0.1839234,0.1759954,823,116.7475,-31.82719
0.09671001,0.09264986,0.09586536,0.0907906,0.18394649999999999,0.1760171,824,116.7475,-31.82899
0.09566839,0.09164275,0.09581065,0.0907385,0.1839543,0.1760241,825,116.7475,-31.830790000000004
0.09462618,0.09063521,0.095756,0.09068647,0.1839468,0.1760165,826,116.7475,-31.832590000000003
0.09358443,0.0896283,0.09570142,0.09063447,0.18392429999999999,0.1759945,827,116.7475,-31.834390000000003
0.09254417,0.08862299,0.09564686,0.09058255,0.1838974,0.1759682,828,116.7475,-31.836190000000002
0.09150636,0.08762023,0.0955924,0.09053067,0.1838704,0.17594179999999998,829,116.7475,-31.83799
0.09047184,0.08662084,0.09553795,0.09047885,0.1838434,0.1759155,830,116.7475,-31.83979
0.08944146,0.08563112,0.09548359,0.09042737,0.1838165,0.1758894,831,116.7475,-31.84158
0.08841598,0.08464076,0.09542927,0.09037564,0.1837896,0.1758632,832,116.7475,-31.84338
0.08739606,0.08365596,0.09537378,0.0903229,0.18376270000000003,0.1758369,833,116.7475,-31.84518
0.08638234,0.08267733,0.09529547,0.09024854,0.18373589999999998,0.17581070000000001,834,116.7475,-31.84698
0.08537543,0.08170547,0.09519716,0.09015528,0.18370910000000001,0.1757845,835,116.7475,-31.848779999999998
0.08437584,0.08073691,0.095079,0.0900503,0.1836823,0.17576589999999997,836,116.7475,-31.850579999999997
0.08338408,0.07978011,0.09494113,0.08991963,0.1836555,0.1757398,837,116.7475,-31.85238
0.08240056,0.0788367,0.09478379,0.08977142,0.1836287,0.1757138,838,116.7475,-31.85417
0.08142568,0.07789651,0.09460719,0.08960425,0.183602,0.17568770000000003,839,116.7475,-31.855970000000003
0.08045981,0.07696518,0.09441161,0.08941912,0.18357520000000002,0.1756616,840,116.7475,-31.857770000000002
0.07950326,0.07604302,0.0941973,0.08921631,0.1835485,0.1756355,841,116.7475,-31.85957
0.07855633,0.07513027,0.09396463,0.0889961,0.18352190000000002,0.1756094,842,116.7475,-31.86137
0.07761921,0.07422719,0.09371386,0.08875883,0.18349520000000002,0.17558339999999997,843,116.7475,-31.86317
0.07669218,0.07333396,0.0934454,0.08850479,0.1834685,0.17555739999999997,844,116.7475,-31.86497
0.07577539,0.07245567,0.09315961,0.08823593,0.1834419,0.1755315,845,116.7475,-31.86676
0.07486901,0.07158263,0.09285687,0.08794962,0.1834154,0.1755056,846,116.7475,-31.86856
0.07397318,0.07071989,0.09253761,0.08764767,0.1833888,0.1754796,847,116.7475,-31.870359999999998
0.07308799,0.06986758,0.09220224,0.08733051,0.1833622,0.1754537,848,116.7475,-31.872159999999997
0.07221357,0.06902576,0.09185124,0.08699855,0.18333570000000002,0.17542779999999997,849,116.7475,-31.873959999999997
0.07134995,0.06819449,0.09148506,0.08665223,0.1833092,0.1754019,850,116.7475,-31.875759999999996
0.07049716,0.06737384,0.09110415,0.086292,0.18328270000000002,0.175376,851,116.7475,-31.87756
0.0696553,0.06656381,0.09070901,0.08591831,0.18325629999999998,0.1753502,852,116.7475,-31.87936
0.06882432,0.06576644,0.09030012,0.08554005,0.18322979999999997,0.17533210000000002,853,116.7475,-31.88115
0.06800425,0.06497768,0.089878,0.08514086,0.1832034,0.1753063,854,116.7475,-31.88295
0.06719509,0.06419953,0.08944317,0.08472963,0.183177,0.1752805,855,116.7475,-31.88475
0.06639678,0.06343196,0.08899608,0.08430682,0.1831506,0.1752547,856,116.7475,-31.88655
0.0656093,0.06267495,0.0885373,0.08387292,0.1831243,0.175229,857,116.7475,-31.88835
0.06483263,0.0619284,0.08806735,0.08342846,0.1830979,0.1752032,858,116.7475,-31.89015
0.06406669,0.0611923,0.08758673,0.08297392,0.1830716,0.1751775,859,116.7475,-31.89195
0.0633114,0.06047058,0.08709593,0.08251236,0.1830453,0.175152,860,116.7475,-31.89374
0.06256669,0.0597551,0.08659554,0.08203913,0.1830191,0.17512629999999998,861,116.7475,-31.895540000000004
0.06183252,0.05904981,0.086086,0.0815573,0.18299279999999998,0.1751007,862,116.7475,-31.897340000000003
0.06110877,0.05835467,0.08556788,0.08106731,0.1829666,0.175075,863,116.7475,-31.899140000000003
0.06039534,0.05766954,0.08504169,0.08056966,0.1829404,0.1750494,864,116.7475,-31.900940000000002
0.05969217,0.05699437,0.08450789,0.08006482,0.1829142,0.1750239,865,116.7475,-31.90274
0.05899911,0.05632899,0.08396698,0.07955326,0.18288800000000002,0.1749983,866,116.7475,-31.90454
0.05831611,0.05567699,0.0834195,0.07903836,0.1828619,0.17497290000000001,867,116.7475,-31.90633
0.057643,0.05503093,0.08286588,0.07851476,0.1828358,0.1749474,868,116.7475,-31.90813
0.05697972,0.05439437,0.0823066,0.07798584,0.18280970000000002,0.1749219,869,116.7475,-31.90993
0.05632614,0.05376575,0.08174216,0.07745693,0.1827836,0.174904,870,116.7476,-31.91173
0.05568213,0.0531479,0.08117296,0.0769185,0.1827576,0.17487850000000002,871,116.7476,-31.913529999999998
0.05504757,0.05253924,0.08059949,0.07637601,0.1827316,0.17485309999999998,872,116.7476,-31.915329999999997
0.05442234,0.05193958,0.08002215,0.07582985,0.1827055,0.1748277,873,116.7476,-31.91713
0.05380636,0.05134886,0.0794414,0.07528045,0.1826795,0.1748023,874,116.7476,-31.91893
0.05319943,0.05077013,0.0788576,0.07473124,0.1826536,0.174777,875,116.7476,-31.920720000000003
0.0526015,0.05019681,0.07827118,0.07417648,0.1826276,0.1747517,876,116.7476,-31.922520000000002
0.0520124,0.04963206,0.07768255,0.07361958,0.1826017,0.1747263,877,116.7476,-31.92432
0.05143202,0.04907572,0.07709201,0.07306089,0.18257579999999998,0.174701,878,116.7476,-31.92612
0.05086023,0.04852769,0.07650001,0.0725008,0.18254990000000001,0.17467570000000002,879,116.7476,-31.92792
0.05029692,0.04798786,0.07590683,0.07193957,0.182524,0.17465039999999998,880,116.7476,-31.92972
0.04974195,0.04745608,0.07531285,0.07137757,0.18249820000000003,0.1746252,881,116.7476,-31.931520000000003
0.1004784,0.09629393,0.09778189,0.09259626,0.1853776,0.1773866,882,116.7496,-31.82
0.09949406,0.09534162,0.09772534,0.09254241,0.1854635,0.1774686,883,116.7496,-31.8218
0.09850222,0.09438217,0.09766889,0.09248862,0.1855339,0.17753570000000002,884,116.7496,-31.8236
0.09750426,0.09341693,0.09761247,0.09243491,0.1855888,0.1775878,885,116.7496,-31.8254
0.09650151,0.09245261,0.09755612,0.09238154,0.185628,0.1776247,886,116.7496,-31.82719
0.09549526,0.09147412,0.09749984,0.09233531,0.1856516,0.1776547,887,116.7496,-31.82899
0.09448666,0.09049923,0.09744362,0.09228174,0.1856595,0.17766189999999998,888,116.7496,-31.830790000000004
0.09347685,0.0895233,0.09738744,0.09222822,0.1856519,0.1776541,889,116.7496,-31.832590000000003
0.09246691,0.0885474,0.09733135,0.09217477,0.18562889999999999,0.1776316,890,116.7496,-31.834390000000003
0.09145782,0.08757247,0.09727529,0.09212137,0.1856015,0.17760479999999998,891,116.7496,-31.836190000000002
0.09045049,0.0865994,0.09721928,0.09206802,0.18557420000000002,0.1775781,892,116.7496,-31.83799
0.08944582,0.08562906,0.09716335,0.09201474,0.18554690000000001,0.1775514,893,116.7496,-31.83979
0.08844455,0.08466757,0.09710747,0.09196181,0.1855195,0.17752479999999998,894,116.7496,-31.84158
0.08744748,0.08370491,0.09705165,0.09190864,0.1854922,0.1774981,895,116.7496,-31.84338
0.0864553,0.08274712,0.09699402,0.09185383,0.18546500000000002,0.1774714,896,116.7496,-31.84518
0.08546861,0.08179481,0.09691252,0.09177643,0.1854377,0.17744479999999999,897,116.7496,-31.84698
0.08448802,0.08084856,0.09681019,0.09167932,0.1854105,0.1774182,898,116.7496,-31.848779999999998
0.08351407,0.07990886,0.09668721,0.09156271,0.1853832,0.1773916,899,116.7496,-31.850579999999997
0.08254723,0.07897622,0.09654374,0.09142671,0.18535610000000002,0.17736500000000002,900,116.7496,-31.85238
0.08158796,0.07805616,0.09638,0.09127252,0.1853289,0.17733859999999999,901,116.7496,-31.85417
0.08063667,0.0771388,0.09619625,0.09109859,0.1853017,0.177312,902,116.7496,-31.855970000000003
0.07969371,0.07622616,0.09599275,0.09091315,0.1852746,0.1772933,903,116.7497,-31.857770000000002
0.0787594,0.07532561,0.09576985,0.09070214,0.1852476,0.1772668,904,116.7497,-31.85957
0.07783407,0.07443385,0.09552781,0.09047311,0.18522049999999998,0.1772403,905,116.7497,-31.86137
0.07691791,0.07355114,0.09526705,0.09022633,0.1851934,0.1772138,906,116.7497,-31.86317
0.07601123,0.07267769,0.0949879,0.0899622,0.1851664,0.1771874,907,116.7497,-31.86497
0.07511417,0.07181843,0.09469077,0.08968268,0.18513929999999998,0.17716110000000002,908,116.7497,-31.86676
0.07422695,0.07096398,0.09437609,0.08938506,0.1851124,0.17713470000000003,909,116.7497,-31.86856
0.07334967,0.07011927,0.0940443,0.08907125,0.1850854,0.17710839999999997,910,116.7497,-31.870359999999998
0.07248249,0.06928443,0.09369585,0.08874169,0.18505850000000001,0.177082,911,116.7497,-31.872159999999997
0.07162548,0.06845951,0.09333122,0.08839684,0.1850316,0.1770557,912,116.7497,-31.873959999999997
0.07077876,0.06764465,0.09295087,0.08803716,0.1850046,0.17702939999999998,913,116.7497,-31.875759999999996
0.06994237,0.06683988,0.09255534,0.08766311,0.18497779999999997,0.1770031,914,116.7497,-31.87756
0.06911638,0.06604524,0.09214513,0.08727516,0.1849509,0.1769768,915,116.7497,-31.87936
0.06830077,0.06526506,0.09172076,0.08687609,0.1849241,0.17695070000000002,916,116.7497,-31.88115
0.06749561,0.06449068,0.09128274,0.08646192,0.1848973,0.17692449999999998,917,116.7497,-31.88295
0.06670087,0.06372643,0.09083162,0.08603539,0.1848705,0.1768983,918,116.7497,-31.88475
0.06591656,0.06297016,0.09036796,0.08560315,0.1848437,0.17687979999999998,919,116.7497,-31.88655
0.06514262,0.06222626,0.08989226,0.08515329,0.184817,0.1768537,920,116.7497,-31.88835
0.06437908,0.06149243,0.08940511,0.08469257,0.18479020000000002,0.1768275,921,116.7497,-31.89015
0.06362583,0.06076863,0.08890702,0.08422151,0.1847636,0.1768014,922,116.7497,-31.89195
0.06288284,0.06005876,0.08839855,0.08374335,0.18473689999999998,0.1767754,923,116.7497,-31.89374
0.06215006,0.05935479,0.0878803,0.08325324,0.18471020000000002,0.1767494,924,116.7497,-31.895540000000004
0.06142744,0.0586607,0.08735273,0.08275434,0.1846836,0.1767233,925,116.7497,-31.897340000000003
0.06071485,0.05797636,0.08681642,0.08224716,0.184657,0.1766973,926,116.7497,-31.899140000000003
0.06001226,0.05730171,0.08627189,0.0817322,0.18463039999999997,0.17667120000000003,927,116.7497,-31.900940000000002
0.05931958,0.05663665,0.08571967,0.08120998,0.18460379999999998,0.17664520000000003,928,116.7497,-31.90274
0.0586367,0.05598114,0.08516029,0.08068094,0.1845773,0.1766193,929,116.7497,-31.90454
0.05796354,0.05533857,0.08459424,0.0801486,0.1845507,0.1765935,930,116.7497,-31.90633
0.05729999,0.05470173,0.08402207,0.07960746,0.18452420000000003,0.1765675,931,116.7497,-31.90813
0.05664594,0.05407412,0.08344421,0.07906097,0.18449770000000001,0.17654160000000002,932,116.7497,-31.90993
0.05600132,0.05345561,0.08286117,0.07850957,0.1844713,0.17651570000000003,933,116.7497,-31.91173
0.05536598,0.05284612,0.08227346,0.07795371,0.1844448,0.17648989999999998,934,116.7497,-31.913529999999998
0.05473984,0.05224411,0.08168149,0.07739869,0.1844184,0.1764717,935,116.7497,-31.915329999999997
0.05412276,0.05165232,0.08108573,0.07683512,0.1843921,0.1764459,936,116.7497,-31.91713
0.05351468,0.05106921,0.08048662,0.07626836,0.1843656,0.1764201,937,116.7497,-31.91893
0.05291542,0.05049783,0.07988458,0.07570201,0.18433929999999998,0.1763944,938,116.7497,-31.920720000000003
0.05232491,0.0499317,0.07928002,0.0751301,0.184313,0.17636870000000002,939,116.7497,-31.922520000000002
0.051743,0.04937387,0.07867336,0.07455618,0.18428670000000003,0.1763429,940,116.7497,-31.92432
0.05116961,0.04882426,0.07806497,0.0739806,0.1842604,0.1763172,941,116.7497,-31.92612
0.05060458,0.04828276,0.07745521,0.07340372,0.1842341,0.1762915,942,116.7497,-31.92792
0.05004783,0.04774924,0.07684447,0.07282592,0.1842079,0.1762658,943,116.7497,-31.92972
0.04949923,0.04722359,0.07623311,0.07224748,0.1841816,0.1762401,944,116.7497,-31.931520000000003
0.09910622,0.09496493,0.09946999,0.09419152,0.18710120000000002,0.1790423,945,116.7518,-31.82
0.0981561,0.09404599,0.09941187,0.09413615,0.1871892,0.1791262,946,116.7518,-31.8218
0.09719809,0.09311958,0.0993538,0.09408082,0.1872613,0.1791949,947,116.7518,-31.8236
0.09623361,0.092187,0.09929582,0.09402557,0.1873175,0.17924820000000002,948,116.7518,-31.8254
0.09526391,0.09125475,0.09923789,0.09397067,0.1873576,0.1792861,949,116.7518,-31.82719
0.09429023,0.09031354,0.09918003,0.09391552,0.1873818,0.1793088,950,116.7518,-31.82899
0.09331367,0.08936975,0.09912222,0.09386042,0.18739,0.1793161,951,116.7518,-31.830790000000004
0.09233538,0.08842439,0.09906447,0.09380538,0.18738210000000002,0.17930810000000003,952,116.7518,-31.832590000000003
0.09135637,0.0874785,0.09900678,0.09375042,0.18735870000000002,0.1792851,953,116.7518,-31.834390000000003
0.0903776,0.08652808,0.09894916,0.09370306,0.1873309,0.17926570000000003,954,116.7518,-31.836190000000002
0.08939998,0.08558398,0.0988916,0.09364819,0.1873031,0.1792386,955,116.7518,-31.83799
0.08842439,0.08464195,0.09883409,0.09359339,0.18727539999999998,0.1792114,956,116.7518,-31.83979
0.08745157,0.08370801,0.09877666,0.09353893,0.18724760000000001,0.1791844,957,116.7518,-31.84158
0.08648229,0.0827724,0.09871928,0.09348424,0.1872199,0.1791573,958,116.7518,-31.84338
0.08551723,0.08184101,0.09865938,0.09342729,0.1871922,0.17913020000000002,959,116.7518,-31.84518
0.084557,0.08091448,0.0985745,0.09334664,0.1871646,0.1791031,960,116.7518,-31.84698
0.08360223,0.07999333,0.09846794,0.09324553,0.1871369,0.179076,961,116.7518,-31.848779999999998
0.08265342,0.07907812,0.09833986,0.09312406,0.18710929999999998,0.179049,962,116.7518,-31.850579999999997
0.08171108,0.0781693,0.09819049,0.09298248,0.1870817,0.17902200000000001,963,116.7518,-31.85238
0.08077563,0.07727229,0.09802004,0.09282192,0.18705410000000003,0.1789951,964,116.7518,-31.85417
0.07984751,0.07637746,0.09782877,0.09264084,0.18702660000000002,0.1789682,965,116.7518,-31.855970000000003
0.07892711,0.07549021,0.09761698,0.0924404,0.1869991,0.1789412,966,116.7518,-31.857770000000002
0.07801473,0.07461087,0.09738499,0.09222085,0.18697149999999998,0.17891429999999997,967,116.7518,-31.85957
0.07711067,0.07373973,0.09713316,0.09198255,0.1869441,0.1788874,968,116.7518,-31.86137
0.07621522,0.07287701,0.09686184,0.09172586,0.18691660000000002,0.1788605,969,116.7518,-31.86317
0.07532861,0.07201986,0.09657147,0.09145829,0.1868892,0.1788415,970,116.7518,-31.86497
0.07445107,0.07117947,0.09626244,0.09116758,0.18686170000000002,0.1788148,971,116.7518,-31.86676
0.07358277,0.0703434,0.09593522,0.09085808,0.1868344,0.178788,972,116.7518,-31.86856
0.07272386,0.06951651,0.09559027,0.09053184,0.186807,0.1787612,973,116.7518,-31.870359999999998
0.0718745,0.06869895,0.0952281,0.0901893,0.1867797,0.17873440000000002,974,116.7518,-31.872159999999997
0.0710348,0.06789082,0.09484915,0.08983091,0.18675229999999998,0.1787076,975,116.7518,-31.873959999999997
0.07020483,0.06709222,0.09445397,0.08945721,0.1867251,0.1786809,976,116.7518,-31.875759999999996
0.0693847,0.06630319,0.09404311,0.08906864,0.1866978,0.1786542,977,116.7518,-31.87756
0.06857445,0.06552384,0.09361711,0.08866577,0.1866705,0.17862750000000002,978,116.7518,-31.87936
0.06777415,0.0647584,0.09317647,0.08825143,0.1866432,0.178601,979,116.7518,-31.88115
0.06698378,0.06399837,0.09272183,0.08782154,0.186616,0.1785743,980,116.7518,-31.88295
0.0662034,0.06324803,0.09225368,0.0873789,0.1865889,0.1785477,981,116.7518,-31.88475
0.06543301,0.06250743,0.09177261,0.08692406,0.18656170000000002,0.1785211,982,116.7518,-31.88655
0.06467258,0.06177651,0.09127925,0.08645755,0.1865346,0.1784945,983,116.7518,-31.88835
0.06392207,0.06105528,0.09077411,0.08597993,0.1865074,0.17846789999999998,984,116.7518,-31.89015
0.0631815,0.06034166,0.0902578,0.08549782,0.1864803,0.17844920000000003,985,116.7518,-31.89195
0.0624508,0.05964359,0.08973088,0.0850023,0.1864533,0.1784229,986,116.7518,-31.89374
0.06172992,0.05895114,0.08919395,0.08449456,0.18642620000000001,0.17839639999999998,987,116.7518,-31.895540000000004
0.0610188,0.05826819,0.08864754,0.08397785,0.18639920000000001,0.1783699,988,116.7518,-31.897340000000003
0.06031741,0.05759465,0.08809226,0.08345275,0.18637220000000002,0.17834339999999999,989,116.7518,-31.899140000000003
0.05962564,0.05693048,0.08752863,0.08291974,0.18634520000000002,0.178317,990,116.7518,-31.900940000000002
0.05894344,0.05627557,0.08695722,0.08237935,0.1863182,0.1782906,991,116.7518,-31.90274
0.05827075,0.05562988,0.08637857,0.08183215,0.18629129999999997,0.1782642,992,116.7518,-31.90454
0.05760743,0.05499681,0.08579323,0.08128166,0.1862644,0.17823789999999998,993,116.7518,-31.90633
0.05695342,0.05436918,0.08520172,0.08072226,0.1862375,0.1782116,994,116.7518,-31.90813
0.05630864,0.0537505,0.08460454,0.08015752,0.1862106,0.1781853,995,116.7518,-31.90993
0.05567298,0.05314066,0.08400219,0.07958787,0.1861838,0.17815899999999998,996,116.7518,-31.91173
0.05504637,0.05253956,0.0833952,0.07901381,0.1861569,0.17813270000000003,997,116.7518,-31.913529999999998
0.05442866,0.0519471,0.08278404,0.07843577,0.18613010000000002,0.1781064,998,116.7518,-31.915329999999997
0.05381977,0.05136318,0.08216914,0.0778542,0.1861033,0.17808020000000002,999,116.7518,-31.91713
0.0532196,0.05078632,0.08155101,0.07727436,0.1860766,0.17806170000000002,1000,116.7518,-31.91893
0.05262802,0.05022233,0.08093004,0.07669021,0.1860498,0.17803570000000002,1001,116.7518,-31.920720000000003
0.05204497,0.04966336,0.08030668,0.07610052,0.1860231,0.17800950000000001,1002,116.7518,-31.922520000000002
0.05147029,0.04911251,0.07968136,0.07550896,0.1859964,0.17798329999999998,1003,116.7518,-31.92432
0.05090391,0.04856967,0.07905446,0.07491589,0.18596970000000002,0.1779572,1004,116.7518,-31.92612
0.05034569,0.04803473,0.07842636,0.07432169,0.185943,0.1779311,1005,116.7518,-31.92792
0.04979554,0.04750757,0.07779748,0.0737267,0.1859164,0.177905,1006,116.7518,-31.92972
0.04925332,0.04698808,0.0771681,0.07313127,0.1858898,0.1778789,1007,116.7518,-31.931520000000003
0.09775004,0.09365173,0.1012059,0.09583183,0.1888503,0.18072249999999998,1008,116.7539,-31.82
0.09683289,0.09276499,0.1011461,0.09577486,0.1889404,0.1808085,1009,116.7539,-31.8218
0.0959076,0.09187047,0.10108639999999999,0.09571792,0.18901429999999997,0.1808787,1010,116.7539,-31.8236
0.0949755,0.09096947,0.1010268,0.09566105,0.18907179999999998,0.1809334,1011,116.7539,-31.8254
0.09403776,0.09006822,0.10096720000000001,0.09560459,0.1891129,0.1809721,1012,116.7539,-31.82719
0.09309561,0.08915779,0.1009077,0.09554784,0.18913770000000002,0.1809953,1013,116.7539,-31.82899
0.09215015,0.0882443,0.1008482,0.09549115,0.189146,0.1810028,1014,116.7539,-31.830790000000004
0.09120245,0.08732875,0.1007888,0.09543455,0.1891379,0.1809945,1015,116.7539,-31.832590000000003
0.09025347,0.08641215,0.1007295,0.09537798,0.189114,0.180971,1016,116.7539,-31.834390000000003
0.08930422,0.08549539,0.1006703,0.09532146,0.1890858,0.1809434,1017,116.7539,-31.836190000000002
0.08835554,0.08457935,0.10061110000000001,0.09526503,0.1890576,0.1809157,1018,116.7539,-31.83799
0.08740828,0.08366481,0.10055189999999999,0.09520865,0.1890294,0.1808881,1019,116.7539,-31.83979
0.08646322,0.0827576,0.1004929,0.09515266,0.18900129999999998,0.1808607,1020,116.7539,-31.84158
0.08552107,0.08184391,0.10043389999999999,0.09510412,0.1889731,0.1808411,1021,116.7539,-31.84338
0.08458253,0.08093834,0.1003716,0.09504485,0.188945,0.1808136,1022,116.7539,-31.84518
0.0836482,0.08003701,0.1002831,0.09496083,0.188917,0.1807861,1023,116.7539,-31.84698
0.08271869,0.07914046,0.1001721,0.09485545,0.1888889,0.18075850000000002,1024,116.7539,-31.848779999999998
0.08179452,0.0782492,0.1000387,0.09472893,0.1888609,0.1807311,1025,116.7539,-31.850579999999997
0.08087619,0.07736374,0.09988314,0.09458142,0.1888329,0.1807036,1026,116.7539,-31.85238
0.07996416,0.07648936,0.09970558,0.09441418,0.1888049,0.18067629999999998,1027,116.7539,-31.85417
0.07905883,0.07561669,0.0995064,0.09422562,0.1887769,0.1806489,1028,116.7539,-31.855970000000003
0.0781606,0.07475102,0.09928589,0.09401685,0.188749,0.1806215,1029,116.7539,-31.857770000000002
0.07726979,0.07389265,0.09904433,0.09378828,0.1887211,0.1805942,1030,116.7539,-31.85957
0.07638672,0.07304188,0.09878217,0.09354022,0.1886932,0.1805668,1031,116.7539,-31.86137
0.07551167,0.07219898,0.0984998,0.09327304,0.18866529999999998,0.1805395,1032,116.7539,-31.86317
0.07464488,0.07136418,0.09819762,0.09298714,0.1886374,0.1805122,1033,116.7539,-31.86497
0.07378658,0.07054228,0.09787608,0.09268472,0.1886096,0.1804851,1034,116.7539,-31.86676
0.07293699,0.06972426,0.0975357,0.09236284,0.1885818,0.1804578,1035,116.7539,-31.86856
0.07209626,0.06891208,0.09717691,0.09203073,0.188554,0.1804385,1036,116.7539,-31.870359999999998
0.07126452,0.06811163,0.09680028,0.09167453,0.18852629999999998,0.1804113,1037,116.7539,-31.872159999999997
0.07044193,0.06732012,0.09640633,0.09130195,0.18849860000000002,0.18038410000000002,1038,116.7539,-31.873959999999997
0.06962858,0.06653761,0.09599561,0.09091351,0.1884708,0.1803569,1039,116.7539,-31.875759999999996
0.06882456,0.06576422,0.09556866,0.09050976,0.1884432,0.18032979999999998,1040,116.7539,-31.87756
0.06802997,0.06500002,0.09512609,0.09009122,0.18841549999999999,0.1803027,1041,116.7539,-31.87936
0.06724481,0.06424918,0.09466843,0.08966087,0.1883879,0.1802757,1042,116.7539,-31.88115
0.06646917,0.06350342,0.09419632,0.08921451,0.18836029999999998,0.1802487,1043,116.7539,-31.88295
0.06570305,0.0627669,0.09371034,0.08875502,0.1883326,0.1802216,1044,116.7539,-31.88475
0.06494649,0.06203969,0.09321112,0.08828298,0.1883051,0.1801945,1045,116.7539,-31.88655
0.06419947,0.06132177,0.09269923,0.08779899,0.18827760000000002,0.1801675,1046,116.7539,-31.88835
0.063462,0.06061315,0.09217528,0.08730359,0.18825,0.1801405,1047,116.7539,-31.89015
0.06273404,0.05991375,0.09163991,0.0867974,0.1882225,0.1801135,1048,116.7539,-31.89195
0.06201557,0.05922741,0.09109371,0.08628384,0.188195,0.1800868,1049,116.7539,-31.89374
0.06130656,0.05854445,0.09053727,0.08576383,0.18816760000000002,0.1800678,1050,116.7539,-31.895540000000004
0.06060693,0.05787261,0.08997122,0.08522855,0.1881401,0.18004089999999998,1051,116.7539,-31.897340000000003
0.05991669,0.05720987,0.08939612,0.08468472,0.18811270000000002,0.180014,1052,116.7539,-31.899140000000003
0.05923574,0.05655613,0.08881259,0.08413289,0.18808529999999998,0.1799871,1053,116.7539,-31.900940000000002
0.05856402,0.05591137,0.08822116,0.08357363,0.188058,0.1799603,1054,116.7539,-31.90274
0.05790149,0.05527548,0.08762247,0.08300743,0.1880306,0.1799334,1055,116.7539,-31.90454
0.05724802,0.05465188,0.08701701,0.08243808,0.18800329999999998,0.1799068,1056,116.7539,-31.90633
0.05660358,0.05403348,0.08640537,0.08185967,0.187976,0.17987999999999998,1057,116.7539,-31.90813
0.05596806,0.05342375,0.0857881,0.08127593,0.1879487,0.1798533,1058,116.7539,-31.90993
0.05534138,0.05282259,0.08516569,0.08068731,0.1879215,0.1798265,1059,116.7539,-31.91173
0.05472346,0.05222989,0.08453868,0.08009433,0.1878942,0.17979979999999998,1060,116.7539,-31.913529999999998
0.05411421,0.05164557,0.08390756,0.07949746,0.187867,0.1797731,1061,116.7539,-31.915329999999997
