lon,lat,vs30,z1pt0,z2pt5
116.75601,-31.88475,1100,4.24804,0.53425
116.75601,-31.88655,1100,4.24804,0.53425
116.75601,-31.8883499999999,1100,4.24804,0.53425
116.75601,-31.8901499999999,1100,4.24804,0.53425
116.75601,-31.89195,1100,4.24804,0.53425
116.75601,-31.89374,1100,4.24804,0.53425
116.75601,-31.89554,1100,4.24804,0.53425
116.75601,-31.89734,1100,4.24804,0.53425
116.75602,-31.8991399999999,1100,4.24804,0.53425
116.75602,-31.9009399999999,1100,4.24804,0.53425
116.75602,-31.90274,1100,4.24804,0.53425
116.75602,-31.90454,1100,4.24804,0.53425
116.75602,-31.90633,1100,4.24804,0.53425
116.75602,-31.90813,1100,4.24804,0.53425
116.75602,-31.9099299999999,1100,4.24804,0.53425
116.75602,-31.9117299999999,1100,4.24804,0.53425
116.75602,-31.91353,1100,4.24804,0.53425
116.75602,-31.91533,1100,4.24804,0.53425
116.75602,-31.91713,1100,4.24804,0.53425
116.75602,-31.91893,1100,4.24804,0.53425
116.75602,-31.9207199999999,1100,4.24804,0.53425
116.75603,-31.9225199999999,1100,4.24804,0.53425
116.75603,-31.92432,1100,4.24804,0.53425
116.75603,-31.92612,1100,4.24804,0.53425
116.75603,-31.92792,1100,4.24804,0.53425
116.75603,-31.92972,1100,4.24804,0.53425
116.75603,-31.9315199999999,1100,4.24804,0.53425
116.7581,-31.82,1100,4.24804,0.53425
116.7581,-31.8218,1100,4.24804,0.53425
116.7581,-31.8235999999999,1100,4.24804,0.53425
116.7581,-31.8253999999999,1100,4.24804,0.53425
116.7581,-31.82719,1100,4.24804,0.53425
116.7581,-31.82899,1100,4.24804,0.53425
116.7581,-31.83079,1100,4.24804,0.53425
116.7581,-31.83259,1100,4.24804,0.53425
116.75811,-31.8343899999999,1100,4.24804,0.53425
116.75811,-31.8361899999999,1100,4.24804,0.53425
116.75811,-31.83799,1100,4.24804,0.53425
116.75811,-31.83979,1100,4.24804,0.53425
116.75811,-31.84158,1100,4.24804,0.53425
116.75811,-31.84338,1100,4.24804,0.53425
116.75811,-31.8451799999999,1100,4.24804,0.53425
116.75811,-31.8469799999999,1100,4.24804,0.53425
116.75811,-31.84878,1100,4.24804,0.53425
116.75811,-31.85058,760,41.306642,0.667291
116.75811,-31.85238,760,41.306642,0.667291
116.75811,-31.85417,760,41.306642,0.667291
116.75812,-31.8559699999999,760,41.306642,0.667291
116.75812,-31.8577699999999,760,41.306642,0.667291
116.75812,-31.85957,1100,4.24804,0.53425
116.75812,-31.86137,1100,4.24804,0.53425
116.75812,-31.86317,1100,4.24804,0.53425
116.75812,-31.86497,1100,4.24804,0.53425
116.75812,-31.8667599999999,1100,4.24804,0.53425
116.75812,-31.8685599999999,1100,4.24804,0.53425
116.75812,-31.87036,1100,4.24804,0.53425
116.75812,-31.87216,1100,4.24804,0.53425
116.75812,-31.87396,1100,4.24804,0.53425
116.75812,-31.87576,1100,4.24804,0.53425
116.75812,-31.8775599999999,1100,4.24804,0.53425
116.758129999999,-31.8793599999999,1100,4.24804,0.53425
116.758129999999,-31.88115,1100,4.24804,0.53425
116.758129999999,-31.88295,1100,4.24804,0.53425
116.758129999999,-31.88475,1100,4.24804,0.53425
116.758129999999,-31.88655,1100,4.24804,0.53425
116.758129999999,-31.8883499999999,1100,4.24804,0.53425
116.758129999999,-31.8901499999999,1100,4.24804,0.53425
116.758129999999,-31.89195,1100,4.24804,0.53425
116.758129999999,-31.89374,1100,4.24804,0.53425
116.758129999999,-31.89554,1100,4.24804,0.53425
116.758129999999,-31.89734,1100,4.24804,0.53425
116.758129999999,-31.8991399999999,1100,4.24804,0.53425
116.758129999999,-31.9009399999999,1100,4.24804,0.53425
116.75814,-31.90274,1100,4.24804,0.53425
116.75814,-31.90454,1100,4.24804,0.53425
116.75814,-31.90633,1100,4.24804,0.53425
116.75814,-31.90813,1100,4.24804,0.53425
116.75814,-31.9099299999999,1100,4.24804,0.53425
116.75814,-31.9117299999999,1100,4.24804,0.53425
116.75814,-31.91353,1100,4.24804,0.53425
116.75814,-31.91533,1100,4.24804,0.53425
116.75814,-31.91713,1100,4.24804,0.53425
116.75814,-31.91893,1100,4.24804,0.53425
116.75814,-31.9207199999999,1100,4.24804,0.53425
116.75814,-31.9225199999999,1100,4.24804,0.53425
116.75815,-31.92432,1100,4.24804,0.53425
116.75815,-31.92612,1100,4.24804,0.53425
116.75815,-31.92792,1100,4.24804,0.53425
116.75815,-31.92972,1100,4.24804,0.53425
116.75815,-31.9315199999999,1100,4.24804,0.53425
116.76022,-31.82,1100,4.24804,0.53425
116.76022,-31.8218,1100,4.24804,0.53425
116.76022,-31.8235999999999,1100,4.24804,0.53425
116.76022,-31.8253999999999,1100,4.24804,0.53425
116.76022,-31.82719,1100,4.24804,0.53425
116.76022,-31.82899,1100,4.24804,0.53425
116.76022,-31.83079,1100,4.24804,0.53425
116.76022,-31.83259,1100,4.24804,0.53425
116.76022,-31.8343899999999,1100,4.24804,0.53425
116.76022,-31.8361899999999,1100,4.24804,0.53425
116.76022,-31.83799,1100,4.24804,0.53425
116.76023,-31.83979,1100,4.24804,0.53425
116.76023,-31.84158,1100,4.24804,0.53425
116.76023,-31.84338,1100,4.24804,0.53425
116.76023,-31.8451799999999,1100,4.24804,0.53425
116.76023,-31.8469799999999,1100,4.24804,0.53425
116.76023,-31.84878,1100,4.24804,0.53425
116.76023,-31.85058,760,41.306642,0.667291
116.76023,-31.85238,760,41.306642,0.667291
116.76023,-31.85417,760,41.306642,0.667291
116.76023,-31.8559699999999,760,41.306642,0.667291
116.76023,-31.8577699999999,760,41.306642,0.667291
116.76023,-31.85957,1100,4.24804,0.53425
116.76024,-31.86137,1100,4.24804,0.53425
116.76024,-31.86317,1100,4.24804,0.53425
116.76024,-31.86497,1100,4.24804,0.53425
116.76024,-31.8667599999999,1100,4.24804,0.53425
116.76024,-31.8685599999999,1100,4.24804,0.53425
116.76024,-31.87036,1100,4.24804,0.53425
116.76024,-31.87216,1100,4.24804,0.53425
116.76024,-31.87396,1100,4.24804,0.53425
116.76024,-31.87576,1100,4.24804,0.53425
116.76024,-31.8775599999999,1100,4.24804,0.53425
116.76024,-31.8793599999999,1100,4.24804,0.53425
116.76024,-31.88115,1100,4.24804,0.53425
116.76025,-31.88295,1100,4.24804,0.53425
116.76025,-31.88475,1100,4.24804,0.53425
116.76025,-31.88655,1100,4.24804,0.53425
116.76025,-31.8883499999999,1100,4.24804,0.53425
116.76025,-31.8901499999999,1100,4.24804,0.53425
116.76025,-31.89195,1100,4.24804,0.53425
116.76025,-31.89374,1100,4.24804,0.53425
116.76025,-31.89554,1100,4.24804,0.53425
116.76025,-31.89734,1100,4.24804,0.53425
116.76025,-31.8991399999999,1100,4.24804,0.53425
116.76025,-31.9009399999999,1100,4.24804,0.53425
116.76025,-31.90274,1100,4.24804,0.53425
116.76026,-31.90454,1100,4.24804,0.53425
116.76026,-31.90633,1100,4.24804,0.53425
116.76026,-31.90813,1100,4.24804,0.53425
116.76026,-31.9099299999999,1100,4.24804,0.53425
116.76026,-31.9117299999999,1100,4.24804,0.53425
116.76026,-31.91353,1100,4.24804,0.53425
116.76026,-31.91533,1100,4.24804,0.53425
116.76026,-31.91713,1100,4.24804,0.53425
116.76026,-31.91893,1100,4.24804,0.53425
116.76026,-31.9207199999999,1100,4.24804,0.53425
116.76026,-31.9225199999999,1100,4.24804,0.53425
116.76026,-31.92432,1100,4.24804,0.53425
116.76027,-31.92612,1100,4.24804,0.53425
116.76027,-31.92792,1100,4.24804,0.53425
116.76027,-31.92972,1100,4.24804,0.53425
116.76027,-31.9315199999999,1100,4.24804,0.53425
116.76233,-31.82,1100,4.24804,0.53425
116.76233,-31.8218,1100,4.24804,0.53425
116.76233,-31.8235999999999,1100,4.24804,0.53425
116.762339999999,-31.8253999999999,1100,4.24804,0.53425
116.762339999999,-31.82719,1100,4.24804,0.53425
116.762339999999,-31.82899,1100,4.24804,0.53425
116.762339999999,-31.83079,1100,4.24804,0.53425
116.762339999999,-31.83259,1100,4.24804,0.53425
116.762339999999,-31.8343899999999,1100,4.24804,0.53425
116.762339999999,-31.8361899999999,1100,4.24804,0.53425
116.762339999999,-31.83799,1100,4.24804,0.53425
116.762339999999,-31.83979,1100,4.24804,0.53425
116.762339999999,-31.84158,1100,4.24804,0.53425
116.762339999999,-31.84338,1100,4.24804,0.53425
116.76235,-31.8451799999999,1100,4.24804,0.53425
116.76235,-31.8469799999999,1100,4.24804,0.53425
116.76235,-31.84878,1100,4.24804,0.53425
116.76235,-31.85058,760,41.306642,0.667291
116.76235,-31.85238,760,41.306642,0.667291
116.76235,-31.85417,760,41.306642,0.667291
116.76235,-31.8559699999999,760,41.306642,0.667291
116.76235,-31.8577699999999,760,41.306642,0.667291
116.76235,-31.85957,1100,4.24804,0.53425
116.76235,-31.86137,1100,4.24804,0.53425
116.76235,-31.86317,1100,4.24804,0.53425
116.76235,-31.86497,1100,4.24804,0.53425
116.76236,-31.8667599999999,1100,4.24804,0.53425
116.76236,-31.8685599999999,1100,4.24804,0.53425
116.76236,-31.87036,1100,4.24804,0.53425
116.76236,-31.87216,1100,4.24804,0.53425
116.76236,-31.87396,1100,4.24804,0.53425
116.76236,-31.87576,1100,4.24804,0.53425
116.76236,-31.8775599999999,1100,4.24804,0.53425
116.76236,-31.8793599999999,1100,4.24804,0.53425
116.76236,-31.88115,1100,4.24804,0.53425
116.76236,-31.88295,1100,4.24804,0.53425
116.76236,-31.88475,1100,4.24804,0.53425
116.76237,-31.88655,1100,4.24804,0.53425
116.76237,-31.8883499999999,1100,4.24804,0.53425
116.76237,-31.8901499999999,1100,4.24804,0.53425
116.76237,-31.89195,1100,4.24804,0.53425
116.76237,-31.89374,1100,4.24804,0.53425
116.76237,-31.89554,1100,4.24804,0.53425
116.76237,-31.89734,1100,4.24804,0.53425
116.76237,-31.8991399999999,1100,4.24804,0.53425
116.76237,-31.9009399999999,1100,4.24804,0.53425
116.76237,-31.90274,1100,4.24804,0.53425
116.76237,-31.90454,1100,4.24804,0.53425
116.76237,-31.90633,1100,4.24804,0.53425
116.762379999999,-31.90813,1100,4.24804,0.53425
116.762379999999,-31.9099299999999,1100,4.24804,0.53425
116.762379999999,-31.9117299999999,1100,4.24804,0.53425
116.762379999999,-31.91353,1100,4.24804,0.53425
116.762379999999,-31.91533,1100,4.24804,0.53425
116.762379999999,-31.91713,1100,4.24804,0.53425
116.762379999999,-31.91893,1100,4.24804,0.53425
116.762379999999,-31.9207199999999,1100,4.24804,0.53425
116.762379999999,-31.9225199999999,1100,4.24804,0.53425
116.762379999999,-31.92432,1100,4.24804,0.53425
116.762379999999,-31.92612,1100,4.24804,0.53425
116.76239,-31.92792,1100,4.24804,0.53425
116.76239,-31.92972,1100,4.24804,0.53425
116.76239,-31.9315199999999,1100,4.24804,0.53425
116.76445,-31.82,1100,4.24804,0.53425
116.76445,-31.8218,1100,4.24804,0.53425
116.76445,-31.8235999999999,1100,4.24804,0.53425
116.76445,-31.8253999999999,1100,4.24804,0.53425
116.76445,-31.82719,1100,4.24804,0.53425
116.76445,-31.82899,1100,4.24804,0.53425
116.76446,-31.83079,1100,4.24804,0.53425
116.76446,-31.83259,1100,4.24804,0.53425
116.76446,-31.8343899999999,1100,4.24804,0.53425
116.76446,-31.8361899999999,1100,4.24804,0.53425
116.76446,-31.83799,1100,4.24804,0.53425
116.76446,-31.83979,1100,4.24804,0.53425
116.76446,-31.84158,1100,4.24804,0.53425
116.76446,-31.84338,1100,4.24804,0.53425
116.76446,-31.8451799999999,1100,4.24804,0.53425
116.76446,-31.8469799999999,1100,4.24804,0.53425
116.76446,-31.84878,1100,4.24804,0.53425
116.76447,-31.85058,760,41.306642,0.667291
116.76447,-31.85238,760,41.306642,0.667291
116.76447,-31.85417,760,41.306642,0.667291
116.76447,-31.8559699999999,760,41.306642,0.667291
116.76447,-31.8577699999999,760,41.306642,0.667291
116.76447,-31.85957,270,479.445596,2.24021
116.76447,-31.86137,270,479.445596,2.24021
116.76447,-31.86317,270,479.445596,2.24021
116.76447,-31.86497,270,479.445596,2.24021
116.76447,-31.8667599999999,270,479.445596,2.24021
116.76447,-31.8685599999999,270,479.445596,2.24021
116.76448,-31.87036,270,479.445596,2.24021
116.76448,-31.87216,270,479.445596,2.24021
116.76448,-31.87396,270,479.445596,2.24021
116.76448,-31.87576,270,479.445596,2.24021
116.76448,-31.8775599999999,270,479.445596,2.24021
116.76448,-31.8793599999999,270,479.445596,2.24021
116.76448,-31.88115,270,479.445596,2.24021
116.76448,-31.88295,270,479.445596,2.24021
116.76448,-31.88475,270,479.445596,2.24021
116.76448,-31.88655,270,479.445596,2.24021
116.76448,-31.8883499999999,270,479.445596,2.24021
116.76449,-31.8901499999999,270,479.445596,2.24021
116.76449,-31.89195,270,479.445596,2.24021
116.76449,-31.89374,270,479.445596,2.24021
116.76449,-31.89554,270,479.445596,2.24021
116.76449,-31.89734,270,479.445596,2.24021
116.76449,-31.8991399999999,270,479.445596,2.24021
116.76449,-31.9009399999999,1100,4.24804,0.53425
116.76449,-31.90274,1100,4.24804,0.53425
116.76449,-31.90454,1100,4.24804,0.53425
116.76449,-31.90633,1100,4.24804,0.53425
116.76449,-31.90813,1100,4.24804,0.53425
116.7645,-31.9099299999999,1100,4.24804,0.53425
116.7645,-31.9117299999999,1100,4.24804,0.53425
116.7645,-31.91353,1100,4.24804,0.53425
116.7645,-31.91533,1100,4.24804,0.53425
116.7645,-31.91713,1100,4.24804,0.53425
116.7645,-31.91893,1100,4.24804,0.53425
116.7645,-31.9207199999999,1100,4.24804,0.53425
116.7645,-31.9225199999999,1100,4.24804,0.53425
116.7645,-31.92432,1100,4.24804,0.53425
116.7645,-31.92612,1100,4.24804,0.53425
116.7645,-31.92792,1100,4.24804,0.53425
116.76451,-31.92972,1100,4.24804,0.53425
116.76451,-31.9315199999999,1100,4.24804,0.53425
116.76657,-31.82,1100,4.24804,0.53425
116.76657,-31.8218,1100,4.24804,0.53425
116.76657,-31.8235999999999,1100,4.24804,0.53425
116.76657,-31.8253999999999,1100,4.24804,0.53425
116.76657,-31.82719,1100,4.24804,0.53425
116.76657,-31.82899,1100,4.24804,0.53425
116.76657,-31.83079,1100,4.24804,0.53425
116.76657,-31.83259,1100,4.24804,0.53425
116.76657,-31.8343899999999,1100,4.24804,0.53425
116.76658,-31.8361899999999,1100,4.24804,0.53425
116.76658,-31.83799,1100,4.24804,0.53425
116.76658,-31.83979,1100,4.24804,0.53425
116.76658,-31.84158,1100,4.24804,0.53425
116.76658,-31.84338,1100,4.24804,0.53425
116.76658,-31.8451799999999,1100,4.24804,0.53425
116.76658,-31.8469799999999,1100,4.24804,0.53425
116.76658,-31.84878,1100,4.24804,0.53425
116.76658,-31.85058,760,41.306642,0.667291
116.76658,-31.85238,760,41.306642,0.667291
116.76658,-31.85417,760,41.306642,0.667291
116.766589999999,-31.8559699999999,760,41.306642,0.667291
116.766589999999,-31.8577699999999,760,41.306642,0.667291
116.766589999999,-31.85957,270,479.445596,2.24021
116.766589999999,-31.86137,270,479.445596,2.24021
116.766589999999,-31.86317,270,479.445596,2.24021
116.766589999999,-31.86497,270,479.445596,2.24021
116.766589999999,-31.8667599999999,270,479.445596,2.24021
116.766589999999,-31.8685599999999,270,479.445596,2.24021
116.766589999999,-31.87036,270,479.445596,2.24021
116.766589999999,-31.87216,270,479.445596,2.24021
116.7666,-31.87396,270,479.445596,2.24021
116.7666,-31.87576,270,479.445596,2.24021
116.7666,-31.8775599999999,270,479.445596,2.24021
116.7666,-31.8793599999999,270,479.445596,2.24021
116.7666,-31.88115,270,479.445596,2.24021
116.7666,-31.88295,270,479.445596,2.24021
116.7666,-31.88475,270,479.445596,2.24021
116.7666,-31.88655,270,479.445596,2.24021
116.7666,-31.8883499999999,270,479.445596,2.24021
116.7666,-31.8901499999999,270,479.445596,2.24021
116.7666,-31.89195,270,479.445596,2.24021
116.76661,-31.89374,270,479.445596,2.24021
116.76661,-31.89554,270,479.445596,2.24021
116.76661,-31.89734,270,479.445596,2.24021
116.76661,-31.8991399999999,270,479.445596,2.24021
116.76661,-31.9009399999999,1100,4.24804,0.53425
116.76661,-31.90274,1100,4.24804,0.53425
116.76661,-31.90454,1100,4.24804,0.53425
116.76661,-31.90633,1100,4.24804,0.53425
116.76661,-31.90813,1100,4.24804,0.53425
116.76661,-31.9099299999999,1100,4.24804,0.53425
116.76662,-31.9117299999999,1100,4.24804,0.53425
116.76662,-31.91353,1100,4.24804,0.53425
116.76662,-31.91533,1100,4.24804,0.53425
116.76662,-31.91713,1100,4.24804,0.53425
116.76662,-31.91893,1100,4.24804,0.53425
116.76662,-31.9207199999999,1100,4.24804,0.53425
116.76662,-31.9225199999999,1100,4.24804,0.53425
116.76662,-31.92432,1100,4.24804,0.53425
116.76662,-31.92612,1100,4.24804,0.53425
116.76662,-31.92792,1100,4.24804,0.53425
116.76662,-31.92972,1100,4.24804,0.53425
116.76663,-31.9315199999999,1100,4.24804,0.53425
116.76868,-31.82,1100,4.24804,0.53425
116.76868,-31.8218,1100,4.24804,0.53425
116.76869,-31.8235999999999,1100,4.24804,0.53425
116.76869,-31.8253999999999,1100,4.24804,0.53425
116.76869,-31.82719,1100,4.24804,0.53425
116.76869,-31.82899,1100,4.24804,0.53425
116.76869,-31.83079,1100,4.24804,0.53425
116.76869,-31.83259,1100,4.24804,0.53425
116.76869,-31.8343899999999,1100,4.24804,0.53425
116.76869,-31.8361899999999,1100,4.24804,0.53425
116.76869,-31.83799,1100,4.24804,0.53425
116.76869,-31.83979,1100,4.24804,0.53425
116.7687,-31.84158,1100,4.24804,0.53425
116.7687,-31.84338,1100,4.24804,0.53425
116.7687,-31.8451799999999,1100,4.24804,0.53425
116.7687,-31.8469799999999,1100,4.24804,0.53425
116.7687,-31.84878,1100,4.24804,0.53425
116.7687,-31.85058,760,41.306642,0.667291
116.7687,-31.85238,760,41.306642,0.667291
116.7687,-31.85417,760,41.306642,0.667291
116.7687,-31.8559699999999,760,41.306642,0.667291
116.7687,-31.8577699999999,760,41.306642,0.667291
116.76871,-31.85957,270,479.445596,2.24021
116.76871,-31.86137,270,479.445596,2.24021
116.76871,-31.86317,270,479.445596,2.24021
116.76871,-31.86497,270,479.445596,2.24021
116.76871,-31.8667599999999,270,479.445596,2.24021
116.76871,-31.8685599999999,270,479.445596,2.24021
116.76871,-31.87036,270,479.445596,2.24021
116.76871,-31.87216,270,479.445596,2.24021
116.76871,-31.87396,270,479.445596,2.24021
116.76871,-31.87576,270,479.445596,2.24021
116.76872,-31.8775599999999,270,479.445596,2.24021
116.76872,-31.8793599999999,270,479.445596,2.24021
116.76872,-31.88115,270,479.445596,2.24021
116.76872,-31.88295,270,479.445596,2.24021
116.76872,-31.88475,270,479.445596,2.24021
116.76872,-31.88655,270,479.445596,2.24021
116.76872,-31.8883499999999,270,479.445596,2.24021
116.76872,-31.8901499999999,270,479.445596,2.24021
116.76872,-31.89195,270,479.445596,2.24021
116.76872,-31.89374,270,479.445596,2.24021
116.76872,-31.89554,270,479.445596,2.24021
116.76873,-31.89734,270,479.445596,2.24021
116.76873,-31.8991399999999,270,479.445596,2.24021
116.76873,-31.9009399999999,1100,4.24804,0.53425
116.76873,-31.90274,1100,4.24804,0.53425
116.76873,-31.90454,1100,4.24804,0.53425
116.76873,-31.90633,1100,4.24804,0.53425
116.76873,-31.90813,1100,4.24804,0.53425
116.76873,-31.9099299999999,1100,4.24804,0.53425
116.76873,-31.9117299999999,1100,4.24804,0.53425
116.76873,-31.91353,1100,4.24804,0.53425
116.768739999999,-31.91533,1100,4.24804,0.53425
116.768739999999,-31.91713,1100,4.24804,0.53425
116.768739999999,-31.91893,1100,4.24804,0.53425
116.768739999999,-31.9207199999999,1100,4.24804,0.53425
116.768739999999,-31.9225199999999,1100,4.24804,0.53425
116.768739999999,-31.92432,1100,4.24804,0.53425
116.768739999999,-31.92612,1100,4.24804,0.53425
116.768739999999,-31.92792,1100,4.24804,0.53425
116.768739999999,-31.92972,1100,4.24804,0.53425
116.768739999999,-31.9315199999999,1100,4.24804,0.53425
116.770799999999,-31.82,1100,4.24804,0.53425
116.770799999999,-31.8218,1100,4.24804,0.53425
116.770799999999,-31.8235999999999,1100,4.24804,0.53425
116.770799999999,-31.8253999999999,1100,4.24804,0.53425
116.770799999999,-31.82719,1100,4.24804,0.53425
116.77081,-31.82899,1100,4.24804,0.53425
116.77081,-31.83079,1100,4.24804,0.53425
116.77081,-31.83259,1100,4.24804,0.53425
116.77081,-31.8343899999999,1100,4.24804,0.53425
116.77081,-31.8361899999999,1100,4.24804,0.53425
116.77081,-31.83799,1100,4.24804,0.53425
116.77081,-31.83979,1100,4.24804,0.53425
116.77081,-31.84158,1100,4.24804,0.53425
116.77081,-31.84338,1100,4.24804,0.53425
116.77081,-31.8451799999999,1100,4.24804,0.53425
116.77082,-31.8469799999999,1100,4.24804,0.53425
116.77082,-31.84878,1100,4.24804,0.53425
116.77082,-31.85058,760,41.306642,0.667291
116.77082,-31.85238,760,41.306642,0.667291
116.77082,-31.85417,760,41.306642,0.667291
116.77082,-31.8559699999999,760,41.306642,0.667291
116.77082,-31.8577699999999,760,41.306642,0.667291
116.77082,-31.85957,270,479.445596,2.24021
116.77082,-31.86137,270,479.445596,2.24021
116.77082,-31.86317,270,479.445596,2.24021
116.77083,-31.86497,270,479.445596,2.24021
116.77083,-31.8667599999999,270,479.445596,2.24021
116.77083,-31.8685599999999,270,479.445596,2.24021
116.77083,-31.87036,270,479.445596,2.24021
116.77083,-31.87216,270,479.445596,2.24021
116.77083,-31.87396,270,479.445596,2.24021
116.77083,-31.87576,270,479.445596,2.24021
116.77083,-31.8775599999999,270,479.445596,2.24021
116.77083,-31.8793599999999,270,479.445596,2.24021
116.77084,-31.88115,270,479.445596,2.24021
116.77084,-31.88295,270,479.445596,2.24021
116.77084,-31.88475,270,479.445596,2.24021
116.77084,-31.88655,270,479.445596,2.24021
116.77084,-31.8883499999999,270,479.445596,2.24021
116.77084,-31.8901499999999,270,479.445596,2.24021
116.77084,-31.89195,270,479.445596,2.24021
116.77084,-31.89374,270,479.445596,2.24021
116.77084,-31.89554,270,479.445596,2.24021
116.77084,-31.89734,270,479.445596,2.24021
116.77085,-31.8991399999999,270,479.445596,2.24021
116.77085,-31.9009399999999,1100,4.24804,0.53425
116.77085,-31.90274,1100,4.24804,0.53425
116.77085,-31.90454,1100,4.24804,0.53425
116.77085,-31.90633,1100,4.24804,0.53425
116.77085,-31.90813,1100,4.24804,0.53425
116.77085,-31.9099299999999,1100,4.24804,0.53425
116.77085,-31.9117299999999,1100,4.24804,0.53425
116.77085,-31.91353,1100,4.24804,0.53425
116.77085,-31.91533,1100,4.24804,0.53425
116.77086,-31.91713,1100,4.24804,0.53425
116.77086,-31.91893,1100,4.24804,0.53425
116.77086,-31.9207199999999,1100,4.24804,0.53425
116.77086,-31.9225199999999,1100,4.24804,0.53425
116.77086,-31.92432,1100,4.24804,0.53425
116.77086,-31.92612,1100,4.24804,0.53425
116.77086,-31.92792,1100,4.24804,0.53425
116.77086,-31.92972,1100,4.24804,0.53425
116.77086,-31.9315199999999,1100,4.24804,0.53425
116.77292,-31.82,1100,4.24804,0.53425
116.77292,-31.8218,1100,4.24804,0.53425
116.77292,-31.8235999999999,1100,4.24804,0.53425
116.77292,-31.8253999999999,1100,4.24804,0.53425
116.77292,-31.82719,1100,4.24804,0.53425
116.77292,-31.82899,1100,4.24804,0.53425
116.77292,-31.83079,1100,4.24804,0.53425
116.77292,-31.83259,1100,4.24804,0.53425
116.77293,-31.8343899999999,1100,4.24804,0.53425
116.77293,-31.8361899999999,1100,4.24804,0.53425
116.77293,-31.83799,1100,4.24804,0.53425
116.77293,-31.83979,1100,4.24804,0.53425
116.77293,-31.84158,1100,4.24804,0.53425
116.77293,-31.84338,760,41.306642,0.667291
116.77293,-31.8451799999999,760,41.306642,0.667291
116.77293,-31.8469799999999,760,41.306642,0.667291
116.77293,-31.84878,760,41.306642,0.667291
116.77294,-31.85058,270,479.445596,2.24021
116.77294,-31.85238,270,479.445596,2.24021
116.77294,-31.85417,270,479.445596,2.24021
116.77294,-31.8559699999999,270,479.445596,2.24021
116.77294,-31.8577699999999,270,479.445596,2.24021
116.77294,-31.85957,270,479.445596,2.24021
116.77294,-31.86137,270,479.445596,2.24021
116.77294,-31.86317,270,479.445596,2.24021
116.77294,-31.86497,270,479.445596,2.24021
116.77294,-31.8667599999999,270,479.445596,2.24021
116.772949999999,-31.8685599999999,270,479.445596,2.24021
116.772949999999,-31.87036,270,479.445596,2.24021
116.772949999999,-31.87216,270,479.445596,2.24021
116.772949999999,-31.87396,270,479.445596,2.24021
116.772949999999,-31.87576,270,479.445596,2.24021
116.772949999999,-31.8775599999999,270,479.445596,2.24021
116.772949999999,-31.8793599999999,270,479.445596,2.24021
116.772949999999,-31.88115,270,479.445596,2.24021
116.772949999999,-31.88295,270,479.445596,2.24021
116.77296,-31.88475,270,479.445596,2.24021
116.77296,-31.88655,270,479.445596,2.24021
116.77296,-31.8883499999999,270,479.445596,2.24021
116.77296,-31.8901499999999,270,479.445596,2.24021
116.77296,-31.89195,270,479.445596,2.24021
116.77296,-31.89374,270,479.445596,2.24021
116.77296,-31.89554,270,479.445596,2.24021
116.77296,-31.89734,270,479.445596,2.24021
116.77296,-31.8991399999999,270,479.445596,2.24021
116.77297,-31.9009399999999,1100,4.24804,0.53425
116.77297,-31.90274,1100,4.24804,0.53425
116.77297,-31.90454,1100,4.24804,0.53425
116.77297,-31.90633,1100,4.24804,0.53425
116.77297,-31.90813,1100,4.24804,0.53425
116.77297,-31.9099299999999,270,479.445596,2.24021
116.77297,-31.9117299999999,270,479.445596,2.24021
116.77297,-31.91353,270,479.445596,2.24021
116.77297,-31.91533,270,479.445596,2.24021
116.77297,-31.91713,1100,4.24804,0.53425
116.77298,-31.91893,1100,4.24804,0.53425
116.77298,-31.9207199999999,1100,4.24804,0.53425
116.77298,-31.9225199999999,1100,4.24804,0.53425
116.77298,-31.92432,1100,4.24804,0.53425
116.77298,-31.92612,1100,4.24804,0.53425
116.77298,-31.92792,1100,4.24804,0.53425
116.77298,-31.92972,1100,4.24804,0.53425
116.77298,-31.9315199999999,1100,4.24804,0.53425
116.77503,-31.82,1100,4.24804,0.53425
116.77503,-31.8218,1100,4.24804,0.53425
116.77504,-31.8235999999999,1100,4.24804,0.53425
116.77504,-31.8253999999999,1100,4.24804,0.53425
116.77504,-31.82719,1100,4.24804,0.53425
116.77504,-31.82899,1100,4.24804,0.53425
116.77504,-31.83079,1100,4.24804,0.53425
116.77504,-31.83259,1100,4.24804,0.53425
116.77504,-31.8343899999999,1100,4.24804,0.53425
116.77504,-31.8361899999999,1100,4.24804,0.53425
116.77504,-31.83799,1100,4.24804,0.53425
116.775049999999,-31.83979,1100,4.24804,0.53425
116.775049999999,-31.84158,1100,4.24804,0.53425
116.775049999999,-31.84338,760,41.306642,0.667291
116.775049999999,-31.8451799999999,760,41.306642,0.667291
116.775049999999,-31.8469799999999,760,41.306642,0.667291
116.775049999999,-31.84878,760,41.306642,0.667291
116.775049999999,-31.85058,270,479.445596,2.24021
116.775049999999,-31.85238,270,479.445596,2.24021
116.775049999999,-31.85417,270,479.445596,2.24021
116.77506,-31.8559699999999,270,479.445596,2.24021
116.77506,-31.8577699999999,270,479.445596,2.24021
116.77506,-31.85957,270,479.445596,2.24021
116.77506,-31.86137,270,479.445596,2.24021
116.77506,-31.86317,270,479.445596,2.24021
116.77506,-31.86497,270,479.445596,2.24021
116.77506,-31.8667599999999,270,479.445596,2.24021
116.77506,-31.8685599999999,270,479.445596,2.24021
116.77506,-31.87036,270,479.445596,2.24021
