id,lon,lat,taxonomy,structural,night,number,heritage,retrofit,SA1
320,116.763638753,-31.890851196,URM_Modern,344416.0,1.59,1.0,NH,2,50902124508
245,116.764863913,-31.890699461,UA1_base,536414.0,1.58614336,1.0,H,2,50902124508
247,116.764956944,-31.890490904,UA1_base,506660.0,1.58614336,1.0,NH,2,50902124508
256,116.764967739,-31.890187932,UA1_base,388352.0,1.58614336,1.0,NH,2,50902124508
265,116.764811903,-31.889515842,UA8_base,352746.0,1.58614336,1.0,NH,2,50902124508
266,116.764379453,-31.88939911,URM_Modern,473574.0,1.58614336,1.0,NH,2,50902124508
267,116.764824999,-31.889277629,UA1_base,405611.0,1.58614336,1.0,NH,2,50902124508
270,116.764855022,-31.889121723,Timber_Modern,356110.0,1.58614336,1.0,NH,2,50902124508
272,116.764376259,-31.888981281,Timber_Modern,379855.0,1.58614336,1.0,NH,2,50902124508
274,116.764843918,-31.888942958,Timber_Modern,327005.0,1.58614336,1.0,NH,2,50902124508
289,116.764343382,-31.888736178,URM_Modern,135269.0,1.58614336,1.0,NH,2,50902124508
296,116.764373135,-31.888200814,UA1_base,428525.0,1.58614336,1.0,NH,2,50902124508
339,116.764422295,-31.889161194,URM_Modern,428525.0,1.58614336,1.0,NH,2,50902124508
299,116.764858529,-31.88827128,URM_Modern,602870.0,1.58614336,1.0,NH,2,50902124508
312,116.764734364,-31.887485733,URM_Modern,398277.0,1.73700346,1.0,NH,2,50902124507
57,116.764935844,-31.883974724,URM_Modern,416888.0,1.73700346,1.0,NH,2,50902124507
55,116.764444864,-31.883976731,Timber_Modern,323269.0,1.73700346,1.0,NH,2,50902124507
62,116.764392422,-31.883656426,URM_Modern,352405.0,1.73700346,1.0,NH,2,50902124507
72,116.764930233,-31.883484247,URM_Modern,86808.0,1.73700346,1.0,NH,2,50902124507
77,116.764941708,-31.883299088,URM_Modern,312056.0,1.73700346,1.0,NH,2,50902124507
81,116.764964087,-31.883117238,URM_Modern,313395.0,1.73700346,1.0,NH,2,50902124507
82,116.764248757,-31.883083345,Timber_Modern,121813.0,1.73700346,1.0,NH,2,50902124507
90,116.764450689,-31.882913838,URM_Modern,356364.0,1.73700346,1.0,NH,2,50902124507
100,116.764432589,-31.882560538,Timber_Modern,453362.0,1.73700346,1.0,NH,2,50902124507
134,116.765002688,-31.881132043,URM_Modern,301116.0,1.73700346,1.0,NH,2,50902124507
135,116.764436061,-31.881102326,URM_Modern,348515.0,1.73700346,1.0,NH,2,50902124507
154,116.764530064,-31.880657086,URM_Modern,585744.0,1.73700346,1.0,NH,2,50902124507
159,116.765024798,-31.880561546,Timber_Modern,312056.0,1.73700346,1.0,NH,2,50902124507
166,116.765239969,-31.880379026,URM_Modern,486037.0,1.73700346,1.0,NH,2,50902124507
250,116.762959472,-31.890456594,URM_Modern,480856.0,1.58614336,1.0,NH,2,50902124508
254,116.763527542,-31.890220211,URM_Modern,538271.0,1.58614336,1.0,NH,2,50902124508
764,116.76295673,-31.87601164,URM_Modern,538271.0,2.34046848,1.0,NH,2,50902124515
762,116.762516706,-31.876227337,URM_Modern,607471.0,2.34046848,1.0,NH,2,50902124515
759,116.762099549,-31.876330722,URM_Modern,717094.0,2.34046848,1.0,NH,2,50902124515
765,116.761899965,-31.875975648,URM_Modern,643550.0,2.34046848,1.0,NH,2,50902124515
768,116.762232214,-31.875668413,Timber_Modern,649434.0,2.34046848,1.0,NH,2,50902124515
769,116.762684178,-31.875540319,Timber_Modern,466094.0,2.34046848,1.0,NH,2,50902124515
771,116.763030743,-31.875388589,Timber_Modern,425090.0,2.34046848,1.0,NH,2,50902124515
1309,116.773490062,-31.888027795,URM_Modern,315253.0,1.88213166,1.0,H,2,50902124506
1269,116.771690005,-31.88885079,13_LBM_C_Modern,473663.0,1.88,1.0,NH,2,50902124508
1218,116.772595025,-31.887399146,UA1_base,767029.0,1.00298507,1.0,H,2,50902124508
271,116.765708532,-31.88892017,UA1_base,192212.0,1.58614336,1.0,NH,2,50902124508
290,116.766084098,-31.88850219,UA1_base,462643.0,1.58614336,1.0,NH,2,50902124508
288,116.765659702,-31.888611362,UA1_base,409768.0,1.58614336,1.0,NH,2,50902124508
21,116.766229076,-31.887526885,Timber_Modern,613504.0,1.73700346,1.0,NH,2,50902124507
300,116.765594741,-31.888240685,UA1_base,383670.0,1.58614336,1.0,NH,2,50902124508
313,116.765481775,-31.887480955,URM_Modern,724049.0,1.73700346,1.0,NH,2,50902124507
23,116.766357845,-31.887160232,UA1_base,516921.0,1.73700346,1.0,NH,2,50902124507
319,116.764807183,-31.887110278,UA1_full,528706.0,1.73700346,1.0,H,2,50902124507
323,116.765521307,-31.886800549,Timber_Modern,532446.0,1.73700346,1.0,NH,2,50902124507
338,116.765586328,-31.886248082,UA1_base,436170.0,1.73700346,1.0,NH,2,50902124507
342,116.765300392,-31.88596659,UA1_base,440608.0,1.73700346,1.0,NH,2,50902124507
27,116.766244054,-31.885498635,UA7_base,743035.0,1.73700346,1.0,H,2,50902124507
353,116.765257453,-31.88575747,UA1_base,641229.0,1.73700346,1.0,NH,2,50902124507
46,116.765460762,-31.884323418,UA1_full,760688.0,1.73700346,1.0,H,2,50902124507
58,116.766213311,-31.883885867,Timber_Modern,256684.0,1.73700346,1.0,NH,2,50902124507
66,116.765637405,-31.883653771,UA1_base,591546.0,1.73700346,1.0,NH,2,50902124507
75,116.766203136,-31.883341253,Timber_Modern,254518.0,1.73700346,1.0,NH,2,50902124507
76,116.765637637,-31.883316012,URM_Modern,266391.0,1.73700346,1.0,NH,2,50902124507
79,116.766217228,-31.883158891,Timber_Modern,258157.0,1.73700346,1.0,NH,2,50902124507
80,116.76565184,-31.883095664,URM_Modern,323866.0,1.73700346,1.0,NH,2,50902124507
88,116.765664059,-31.88294341,URM_Modern,301634.0,1.73700346,1.0,NH,2,50902124507
93,116.766225229,-31.882795006,Timber_Modern,274434.0,1.73700346,1.0,NH,2,50902124507
94,116.765629861,-31.882782499,URM_Modern,313127.0,1.73700346,1.0,NH,2,50902124507
98,116.766255691,-31.882607305,Timber_Modern,258024.0,1.73700346,1.0,NH,2,50902124507
99,116.765671227,-31.882549416,UA1_base,457443.0,1.73700346,1.0,H,2,50902124507
102,116.766240137,-31.882445135,Timber_Modern,253886.0,1.73700346,1.0,NH,2,50902124507
111,116.766279665,-31.882070281,Timber_Modern,300594.0,1.73700346,1.0,NH,2,50902124507
112,116.765717201,-31.882038522,Timber_Modern,415736.0,1.73700346,1.0,NH,2,50902124507
115,116.766306368,-31.881885321,Timber_Modern,334519.0,1.73700346,1.0,NH,2,50902124507
117,116.766282898,-31.881713022,Timber_Modern,366238.0,1.73700346,1.0,NH,2,50902124507
124,116.76632573,-31.881537793,Timber_Modern,374769.0,1.73700346,1.0,NH,2,50902124507
125,116.765638518,-31.881485529,UA1_base,503394.0,1.73700346,1.0,NH,2,50902124507
140,116.766238887,-31.881099006,URM_Modern,423792.0,1.73700346,1.0,NH,2,50902124507
132,116.765652625,-31.88116784,UA1_base,392954.0,1.73700346,1.0,NH,2,50902124507
142,116.765656998,-31.880937,URM_Modern,406934.0,1.73700346,1.0,NH,2,50902124507
149,116.765663232,-31.880775252,URM_Modern,388715.0,1.73700346,1.0,NH,2,50902124507
158,116.765776892,-31.880613474,URM_Modern,313127.0,1.73700346,1.0,NH,2,50902124507
161,116.765749624,-31.880415662,URM_Modern,537877.0,1.73700346,1.0,NH,2,50902124507
606,116.76580453,-31.880182628,Timber_Modern,491894.0,1.73700346,1.0,NH,2,50902124507
1389,116.768592388,-31.897977372,Timber_Modern,261910.0,1.58614336,1.0,NH,2,50902124508
1393,116.768142005,-31.897183915,Timber_Modern,342412.0,1.58614336,1.0,NH,2,50902124508
309,116.760051326,-31.887599603,UA1_base,393033.0,1.73700346,1.0,NH,2,50902124507
315,116.760492276,-31.887238401,UA1_base,514635.0,1.73700346,1.0,NH,2,50902124507
336,116.759979591,-31.886206206,URM_Modern,563864.0,1.74,1.0,NH,2,50902124507
179,116.75997713,-31.884854544,UA1_base,376620.0,1.73700346,1.0,H,2,50902124507
178,116.759862099,-31.884573195,URM_Modern,567609.0,1.73700346,1.0,NH,2,50902124507
1486,116.767151157,-31.893607784,13_S_URM_Modern,3809786.0,0.0,1.0,NH,2,50902124508
1406,116.76619328,-31.8938160768,UA7_base,6537658.0,0.0,1.0,H,2,50902124508
1421,116.766160796,-31.894009834,UA8_base,6537658.0,0.0,1.0,NH,2,50902124508
1443,116.766624214,-31.893765071,ISS_SS_S_Modern,6537658.0,0.0,1.0,NH,2,50902124508
1422,116.765468175,-31.894975749,URM_Modern,1100653.0,0.0,1.0,NH,2,50902124508
1442,116.76526718,-31.89526786,ISS_SS_S_Modern,661543.0,0.0,1.0,NH,2,50902124508
1369,116.764997345,-31.895654334,ISS_SS_S_Modern,332904.0,0.0,1.0,NH,2,50902124508
1418,116.76480171,-31.895358618,UA1_base,332904.0,0.0,1.0,NH,2,50902124508
1368,116.764490457,-31.895460315,URM_Modern,578844.0,1.58614336,1.0,NH,2,50902124508
1413,116.764543885,-31.894418871,ISS_SS_S_Modern,1155604.0,0.0,1.0,NH,2,50902124508
1367,116.764238871,-31.895720357,URM_Modern,549012.0,1.58614336,1.0,NH,2,50902124508
1365,116.76397848,-31.895725122,Timber_Modern,490963.0,1.58614336,1.0,NH,2,50902124508
1373,116.763698271,-31.89587098,Timber_Modern,375814.0,1.58614336,1.0,NH,2,50902124508
1371,116.763216813,-31.896015121,UA8_base,355717.0,1.58614336,1.0,NH,2,50902124508
754,116.76345918,-31.876923597,Timber_Modern,122835.0,2.34046848,1.0,NH,2,50902124515
753,116.763061312,-31.876820358,Timber_Modern,559888.0,2.34046848,1.0,NH,2,50902124515
752,116.762620141,-31.876870085,Timber_Modern,589543.0,2.34046848,1.0,NH,2,50902124515
750,116.762393729,-31.877081656,URM_Modern,485154.0,2.34046848,1.0,NH,2,50902124515
748,116.761634969,-31.877855939,UA1_base,501236.0,2.34046848,1.0,NH,2,50902124515
746,116.761224919,-31.878040361,UA1_base,469109.0,2.34046848,1.0,NH,2,50902124515
654,116.758631545,-31.878803957,UA1_base,548057.0,2.34046848,1.0,H,2,50902124515
645,116.759418283,-31.879308336,UA1_base,476237.0,2.34046848,1.0,H,2,50902124515
622,116.758850423,-31.87957049,Timber_Modern,439347.0,2.34046848,1.0,NH,2,50902124515
618,116.758752161,-31.87987169,URM_Modern,430582.0,2.34046848,1.0,NH,2,50902124515
610,116.758445238,-31.879864789,URM_Modern,554624.0,2.34046848,1.0,NH,2,50902124515
605,116.758180384,-31.879933826,URM_Modern,554068.0,2.34046848,1.0,NH,2,50902124515
639,116.757663244,-31.87956215,URM_Modern,437411.0,2.34046848,1.0,NH,2,50902124515
613,116.75794685,-31.879994005,URM_Modern,534558.0,2.34046848,1.0,NH,2,50902124515
635,116.757457464,-31.879684211,Timber_Modern,376412.0,2.34046848,1.0,NH,2,50902124515
628,116.757071241,-31.879841162,Timber_Modern,226077.0,2.34046848,1.0,NH,2,50902124515
168,116.757376468,-31.880337177,URM_Modern,341523.0,2.34046848,1.0,NH,2,50902124515
623,116.756898465,-31.879896653,URM_Modern,364883.0,2.34046848,1.0,NH,2,50902124515
165,116.757152832,-31.88031342,URM_Modern,452758.0,2.34046848,1.0,NH,2,50902124515
619,116.756714571,-31.87999366,URM_Modern,332296.0,2.34046848,1.0,NH,2,50902124515
611,116.756298455,-31.880152881,UA1_base,495328.0,2.34046848,1.0,H,2,50902124515
151,116.756369594,-31.88063511,URM_Modern,496264.0,2.34046848,1.0,NH,2,50902124515
148,116.756183554,-31.880712112,URM_Modern,309116.0,2.34046848,1.0,NH,2,50902124515
163,116.755577216,-31.880475293,Timber_Modern,452489.0,2.34046848,1.0,NH,2,50902124515
141,116.755572052,-31.88097162,UA7_base,465869.0,2.34046848,1.0,NH,2,50902124515
160,116.755241538,-31.880641566,Timber_Modern,399223.0,2.34046848,1.0,NH,2,50902124515
153,116.754947891,-31.880671388,URM_Modern,505630.0,2.34046848,1.0,NH,2,50902124515
144,116.754392462,-31.880991592,URM_Modern,513018.0,2.34046848,1.0,NH,2,50902124515
840,116.782056365,-31.878067241,Timber_Modern,603170.0,2.15106146,1.0,NH,2,50902124504
823,116.781346888,-31.878573417,Timber_Modern,338193.0,2.15106146,1.0,NH,2,50902124504
793,116.780843681,-31.879236851,Timber_Modern,521553.0,2.15106146,1.0,NH,2,50902124504
806,116.779439512,-31.879184091,Timber_Modern,329012.0,2.15106146,1.0,NH,2,50902124504
801,116.779364901,-31.879349642,Timber_Modern,562708.0,4.23972603,1.0,NH,2,50902124504
796,116.77940182,-31.879527332,URM_Modern,361020.0,2.15106146,1.0,NH,2,50902124504
1167,116.781252939,-31.880678193,Timber_Modern,554624.0,2.15106146,1.0,NH,2,50902124504
789,116.779334623,-31.879699929,Timber_Modern,306104.0,2.15106146,1.0,NH,2,50902124504
783,116.779336195,-31.87999565,URM_Modern,411051.0,2.15106146,1.0,NH,2,50902124504
1157,116.779795192,-31.881173569,UA1_base,297714.0,1.88213166,1.0,NH,2,50902124506
777,116.779288661,-31.880165232,Timber_Modern,553850.0,4.23972603,1.0,NH,2,50902124504
1172,116.77934015,-31.880347095,URM_Modern,334090.0,2.15106146,1.0,NH,2,50902124504
1163,116.779297963,-31.880732939,URM_Modern,349322.0,2.15,1.0,NH,2,50902124504
1152,116.780307587,-31.881866679,Timber_Modern,554624.0,1.88213166,1.0,NH,2,50902124506
1150,116.779966082,-31.882200446,URM_Modern,541797.0,1.88213166,1.0,NH,2,50902124506
1145,116.78032065,-31.882575883,Timber_Modern,520294.0,1.88213166,1.0,NH,2,50902124506
1141,116.779754001,-31.883562883,Timber_Modern,494510.0,1.88213166,1.0,NH,2,50902124506
1155,116.77892495,-31.881736971,URM_Modern,962423.0,2.63801653,1.0,NH,2,50902124506
1148,116.778940309,-31.882332957,URM_Modern,625968.0,1.88213166,1.0,NH,2,50902124506
1142,116.77888712,-31.883088518,Timber_Modern,554624.0,1.88213166,1.0,NH,2,50902124506
1140,116.778781149,-31.883592201,URM_Modern,619811.0,1.88213166,1.0,NH,2,50902124506
1133,116.779514608,-31.884312151,URM_Modern,559888.0,1.88213166,1.0,NH,2,50902124506
1122,116.778063863,-31.885121816,Timber_Modern,520503.0,1.88213166,1.0,NH,2,50902124506
1116,116.778908196,-31.885196938,URM_Modern,493055.0,1.88213166,1.0,NH,2,50902124506
1114,116.778821912,-31.88571382,URM_Modern,486463.0,1.88213166,1.0,NH,2,50902124506
1101,116.779571221,-31.887067188,URM_Modern,571660.0,1.88213166,1.0,NH,2,50902124506
1099,116.77958077,-31.88739174,Timber_Modern,554624.0,1.88213166,1.0,NH,2,50902124506
1111,116.779405046,-31.887743395,URM_Modern,615833.0,1.88213166,1.0,NH,2,50902124506
1113,116.778525892,-31.887519051,URM_Modern,538271.0,1.88213166,1.0,NH,2,50902124506
1110,116.778471505,-31.887915397,URM_Modern,461170.0,1.88213166,1.0,NH,2,50902124506
1102,116.77990229,-31.888361749,Timber_Modern,279144.0,1.88213166,1.0,NH,2,50902124506
1104,116.778490929,-31.888262213,URM_Modern,652520.0,1.88213166,1.0,NH,2,50902124506
1096,116.779595934,-31.888721698,Timber_Modern,458168.0,1.88213166,1.0,NH,2,50902124506
1098,116.778486275,-31.888603168,URM_Modern,376055.0,1.88213166,1.0,NH,2,50902124506
1108,116.778377323,-31.889043683,URM_Modern,712193.0,1.88213166,1.0,NH,2,50902124506
864,116.777421464,-31.876660824,Timber_Modern,515726.0,2.15106146,1.0,NH,2,50902124504
872,116.7773258,-31.876460201,Timber_Modern,477742.0,2.15106146,1.0,NH,2,50902124504
859,116.776843279,-31.876733465,Timber_Modern,533385.0,2.15106146,1.0,NH,2,50902124504
878,116.777189062,-31.876295395,Timber_Modern,328392.0,2.15106146,1.0,NH,2,50902124504
883,116.77713296,-31.876113479,Timber_Modern,393571.0,2.15106146,1.0,NH,2,50902124504
873,116.776739473,-31.876333447,UA1_base,369208.0,2.15106146,1.0,NH,2,50902124504
896,116.777067429,-31.875801498,Timber_Modern,330603.0,2.15106146,1.0,NH,2,50902124504
885,116.77648775,-31.87606786,Timber_Modern,308296.0,2.15106146,1.0,NH,2,50902124504
906,116.777128105,-31.875577373,Timber_Modern,253310.0,2.15106146,1.0,NH,2,50902124504
890,116.776513934,-31.87586982,Timber_Modern,432528.0,2.15106146,1.0,NH,2,50902124504
913,116.776900468,-31.875437223,Timber_Modern,327120.0,2.15106146,1.0,NH,2,50902124504
922,116.776861554,-31.87527137,Timber_Modern,394244.0,2.15106146,1.0,NH,2,50902124504
908,116.776433004,-31.875524686,Timber_Modern,246947.0,2.15106146,1.0,NH,2,50902124504
928,116.776839993,-31.875075768,Timber_Modern,567588.0,2.15106146,1.0,NH,2,50902124504
933,116.776767827,-31.874895346,Timber_Modern,335527.0,2.15106146,1.0,NH,2,50902124504
946,116.776705851,-31.874755847,Timber_Modern,407269.0,2.15106146,1.0,NH,2,50902124504
954,116.776636185,-31.874548538,Timber_Modern,413356.0,2.15106146,1.0,NH,2,50902124504
935,116.776129702,-31.874846957,Timber_Modern,334403.0,2.15106146,1.0,NH,2,50902124504
961,116.776532182,-31.874380967,URM_Modern,382300.0,2.15106146,1.0,NH,2,50902124504
956,116.775988796,-31.874508817,Timber_Modern,325511.0,2.15106146,1.0,NH,2,50902124504
974,116.776535562,-31.874018218,Timber_Modern,313663.0,2.15106146,1.0,NH,2,50902124504
967,116.775950046,-31.874305843,Timber_Modern,304461.0,2.15106146,1.0,NH,2,50902124504
971,116.775862303,-31.874095957,Timber_Modern,395879.0,2.15106146,1.0,NH,2,50902124504
206,116.766665449,-31.889356715,UA7_base,5292493.0,0.0,1.0,H,2,50902124508
219,116.766343807,-31.889009617,URM_Modern,520595.0,0.0,1.0,NH,2,50902124508
360,116.766269568,-31.889734877,URM_Modern,829951.0,0.0,1.0,NH,2,50902124508
361,116.76626005,-31.88954452,UA7_full,774765.0,0.0,1.0,NH,2,50902124508
220,116.76783157,-31.89160788,13_C_O_Modern,321878.0,1.58614336,1.0,NH,2,50902124508
213,116.767615815,-31.891717376,UA7_full,436886.0,1.58614336,1.0,H,2,50902124508
212,116.767417349,-31.891778317,URM_Modern,302820.0,1.58614336,1.0,NH,2,50902124508
209,116.767290476,-31.89187699,13_LBM_T_Old,615793.0,1.58614336,1.0,NH,2,50902124508
203,116.766956527,-31.892150862,URM_Modern,1375188.0,10.10688493,1.0,NH,2,50902124508
194,116.766603663,-31.892104471,URM_Modern,1142725.0,3.79008185,1.0,NH,2,50902124508
195,116.766888827,-31.892367541,URM_Modern,1142725.0,3.79008185,1.0,NH,2,50902124508
196,116.766604895,-31.8924851,URM_Modern,1142725.0,3.79008185,1.0,NH,2,50902124508
197,116.76677004,-31.892455991,URM_Modern,1142725.0,3.79008185,1.0,NH,2,50902124508
198,116.766602719,-31.892267276,URM_Modern,1142725.0,3.79008185,1.0,NH,2,50902124508
368,116.766718333,-31.89160622,URM_Modern,3021353.0,0.0,1.0,NH,2,50902124508
924,116.768871263,-31.875202562,Timber_Modern,546361.0,2.02040816,1.0,NH,2,50902124516
916,116.768558262,-31.875324311,Timber_Modern,520294.0,2.02040816,1.0,NH,2,50902124516
905,116.768210597,-31.875484131,URM_Modern,359689.0,2.02040816,1.0,NH,2,50902124516
937,116.768115851,-31.875033278,UA8_base,338773.0,2.02040816,1.0,NH,2,50902124516
894,116.767363594,-31.875841809,URM_Modern,667242.0,2.02040816,1.0,H,2,50902124516
936,116.766994354,-31.875414056,URM_Modern,1037962.0,2.02040816,1.0,NH,2,50902124516
767,116.765652617,-31.876056229,URM_Modern,689944.0,2.02040816,1.0,NH,2,50902124516
1401,116.772657126,-31.8988671466,UA1_base,379598.0,2.0,1.0,NH,2,50902124508
1402,116.772528115,-31.898782305,UA1_base,111082.0,2.0,1.0,NH,2,50902124508
1379,116.770488925,-31.900255722,Timber_Modern,255485.0,1.45318846,1.0,NH,2,50902124509
1376,116.769230217,-31.902546766,Timber_Modern,618890.0,1.45318846,1.0,NH,2,50902124509
1048,116.778025451,-31.869780071,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1062,116.777720645,-31.869118154,Timber_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1065,116.778664866,-31.869106388,Timber_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1054,116.779984759,-31.869346893,Timber_Modern,554427.0,2.15106146,1.0,NH,2,50902124504
1070,116.780027451,-31.86882942,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1061,116.781211,-31.869145,Timber_Modern,541797.0,2.15106146,1.0,NH,2,50902124504
1074,116.78048483,-31.868699522,Timber_Modern,520294.0,2.15106146,1.0,NH,2,50902124504
1072,116.781826,-31.868689,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1063,116.781850201,-31.869102143,Timber_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1050,116.767678823,-31.8694983,Timber_Modern,383921.0,2.02040816,1.0,H,2,50902124516
1064,116.768842899,-31.86897948,Timber_Modern,421560.0,2.02040816,1.0,NH,2,50902124516
528,116.77623502,-31.867411688,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
1082,116.777074013,-31.868167736,URM_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1083,116.778096194,-31.868035489,Timber_Modern,541797.0,2.15106146,1.0,NH,2,50902124504
1084,116.778669294,-31.868013955,URM_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
1085,116.779245143,-31.867955091,URM_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
530,116.780820172,-31.866883346,URM_Modern,538271.0,2.15106146,1.0,NH,2,50902124504
525,116.780705724,-31.867658231,Timber_Modern,559888.0,2.15106146,1.0,NH,2,50902124504
527,116.781113207,-31.867466672,Timber_Modern,554624.0,2.15106146,1.0,NH,2,50902124504
1162,116.775403869,-31.880931281,Timber_Modern,476728.0,1.88213166,1.0,NH,2,50902124506
1160,116.7760055,-31.880958132,URM_Modern,355256.0,1.88213166,1.0,NH,2,50902124506
1159,116.77629391,-31.88104416,URM_Modern,491100.0,1.88213166,1.0,NH,2,50902124506
1173,116.77574277,-31.880498222,UA1_base,308416.0,2.15106146,1.0,H,2,50902124504
776,116.776858417,-31.880172576,Timber_Modern,211137.0,2.15106146,1.0,NH,2,50902124504
263,116.762626263,-31.889526768,Timber_Modern,554624.0,1.58614336,1.0,NH,2,50902124508
269,116.762329716,-31.88914579,Timber_Modern,395067.0,1.58614336,1.0,NH,2,50902124508
399,116.769190364,-31.888614787,UA1_base,316287.0,1.58614336,1.0,NH,2,50902124508
391,116.769186593,-31.8887805963,UA1_base,330664.0,1.58614336,1.0,NH,2,50902124508
398,116.769005381,-31.888678298,UA7_base,330664.0,1.58614336,1.0,NH,2,50902124508
307,116.765619196,-31.887820789,URM_Old,367224.0,1.73700346,1.0,NH,2,50902124507
306,116.765430746,-31.887830506,Timber_Modern,302317.0,1.73700346,1.0,NH,2,50902124507
305,116.765245769,-31.887887262,UA1_base,277300.0,1.73700346,1.0,H,2,50902124507
304,116.764980958,-31.887887621,UA1_base,434098.0,1.73700346,1.0,H,2,50902124507
303,116.764822608,-31.887896288,UA1_base,283309.0,1.73700346,1.0,H,2,50902124507
295,116.763950467,-31.888220094,UA1_base,329090.0,1.58614336,1.0,NH,2,50902124508
297,116.763773655,-31.888240256,UA1_base,322298.0,1.58614336,1.0,H,2,50902124508
283,116.7634273,-31.888303781,Timber_Modern,647934.0,1.58614336,1.0,NH,2,50902124508
356,116.762655545,-31.887851301,URM_Modern,2282393.0,1.59,1.0,NH,2,50902124508
286,116.763000708,-31.888369489,URM_Modern,454982.0,1.58614336,1.0,NH,2,50902124508
284,116.76265537,-31.888301793,Timber_Modern,496987.0,1.58614336,1.0,NH,2,50902124508
298,116.762314896,-31.888294341,UA1_base,414938.0,1.58614336,1.0,H,2,50902124508
291,116.761988931,-31.888306701,UA1_base,165893.0,1.58614336,1.0,NH,2,50902124508
294,116.761496744,-31.888406974,URM_Modern,716007.0,1.58614336,1.0,NH,2,50902124508
293,116.761089697,-31.888300935,UA1_base,338193.0,1.58614336,1.0,NH,2,50902124508
282,116.760889649,-31.888333934,UA1_base,419630.0,1.58614336,1.0,NH,2,50902124508
367,116.761971173,-31.887301093,UA1_base,478229.0,1.73700346,1.0,H,2,50902124507
281,116.760546069,-31.888321778,URM_Modern,393753.0,1.58614336,1.0,NH,2,50902124508
280,116.760126432,-31.88828843,URM_Modern,225210.0,1.58614336,1.0,NH,2,50902124508
308,116.761056496,-31.887868933,UA1_base,441420.0,1.73700346,1.0,NH,2,50902124507
278,116.759695863,-31.888397461,Timber_Modern,385040.0,1.58614336,1.0,NH,2,50902124508
302,116.759680771,-31.887938192,UA1_base,428456.0,1.73700346,1.0,H,2,50902124507
292,116.75877318,-31.888351167,UA1_base,444721.0,1.58614336,1.0,NH,2,50902124508
301,116.759485159,-31.887941819,UA1_base,430587.0,1.73700346,1.0,H,2,50902124507
314,116.759025302,-31.887774608,URM_Modern,501830.0,1.73700346,1.0,NH,2,50902124507
310,116.758534794,-31.887877782,UA1_base,566938.0,1.73700346,1.0,H,2,50902124507
1381,116.768480609,-31.89906275,Timber_Modern,399180.0,1.58614336,1.0,NH,2,50902124508
1384,116.767550227,-31.898432633,Timber_Modern,427561.0,1.58614336,1.0,NH,2,50902124508
1431,116.767047744,-31.898461995,ISS_SS_S_Modern,255967.0,0.0,1.0,NH,2,50902124508
616,116.753823892,-31.880045396,URM_Modern,454060.0,2.34046848,1.0,NH,2,50902124515
162,116.754036811,-31.880397913,Timber_Modern,433216.0,2.34046848,1.0,NH,2,50902124515
621,116.7540063,-31.879992181,Timber_Modern,328573.0,2.34046848,1.0,NH,2,50902124515
164,116.754316595,-31.880346174,Timber_Modern,460907.0,2.34046848,1.0,NH,2,50902124515
626,116.754287851,-31.879861462,Timber_Modern,328573.0,2.34046848,1.0,NH,2,50902124515
167,116.754564901,-31.880330571,Timber_Modern,321389.0,2.34046848,1.0,NH,2,50902124515
630,116.75441216,-31.879791047,Timber_Modern,96671.0,2.34046848,1.0,NH,2,50902124515
603,116.754747368,-31.880158555,URM_Modern,547624.0,2.34046848,1.0,NH,2,50902124515
634,116.754622172,-31.87973517,UA1_base,335498.0,2.34046848,1.0,NH,2,50902124515
608,116.754936389,-31.880128593,Timber_Modern,348938.0,2.34046848,1.0,NH,2,50902124515
612,116.755142294,-31.880027307,Timber_Modern,290067.0,2.34046848,1.0,NH,2,50902124515
641,116.754992548,-31.879597878,UA1_base,422756.0,2.34046848,1.0,NH,2,50902124515
617,116.75529089,-31.879987509,Timber_Modern,357326.0,2.34046848,1.0,NH,2,50902124515
643,116.755218086,-31.879451329,Timber_Modern,246851.0,2.34046848,1.0,NH,2,50902124515
632,116.756000901,-31.879628015,Timber_Modern,334943.0,2.34046848,1.0,NH,2,50902124515
636,116.756177684,-31.87949433,URM_Modern,474472.0,2.34046848,1.0,NH,2,50902124515
640,116.756349812,-31.879383286,Timber_Modern,451029.0,2.34046848,1.0,NH,2,50902124515
650,116.75611121,-31.878989119,Timber_Modern,398839.0,2.34046848,1.0,NH,2,50902124515
652,116.756327107,-31.878952216,Timber_Modern,474046.0,2.34046848,1.0,NH,2,50902124515
644,116.756766344,-31.879330848,URM_Modern,337729.0,2.2890625,1.0,NH,2,50902124515
655,116.756534562,-31.878905431,Timber_Modern,124362.0,2.34046848,1.0,NH,2,50902124515
71,116.763021141,-31.883516814,URM_Modern,430497.0,1.73700346,1.0,NH,2,50902124507
83,116.76283063,-31.883088197,URM_Modern,696859.0,1.73700346,1.0,NH,2,50902124507
